Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precipitation,NewSnow,SnowDepth
2006-02-09,32,16,24,-1.9,41,0,0.02,0.3,0
2006-02-10,37,25,31,4.8,34,0,T,T,0
2006-02-11,35,26,30.5,4.1,34,0,0.06,1.2,0
2006-02-12,30,23,26.5,-0.2,38,0,T,T,1
2006-02-13,39,16,27.5,0.5,37,0,T,T,0
2006-02-14,56,24,40,12.7,25,0,0,0,0
2006-02-15,42,32,37,9.4,28,0,0.1,T,0
2006-02-16,37,22,29.5,1.6,35,0,1.09,T,0
2006-02-17,24,3,13.5,-14.7,51,0,T,T,0
2006-02-18,8,-7,0.5,-28,64,0,0,0,0
2006-02-19,20,1,10.5,-18.3,54,0,0,0,0
2006-02-20,33,12,22.5,-6.7,42,0,0,0,0
2006-02-21,37,19,28,-1.5,37,0,0,0,0
2006-02-22,46,24,35,5.1,30,0,0,0,0
2006-02-23,43,23,33,2.8,32,0,0,0,0
2006-02-24,47,15,31,0.4,34,0,0,0,0
2006-02-25,41,21,31,0,34,0,0,0,0
2006-02-26,34,16,25,-6.3,40,0,0,0,0
2006-02-27,38,27,32.5,0.8,32,0,0,0,0
2006-02-28,38,26,32,-0.1,33,0,0,0,0
2006-03-01,41,31,36,3.6,29,0,T,0,0
2006-03-02,37,25,31,-1.8,34,0,T,T,0
2006-03-03,36,20,28,-5.2,37,0,0,0,0
2006-03-04,41,21,31,-2.6,34,0,0,0,0
2006-03-05,34,26,30,-3.9,35,0,0.3,2.6,0
2006-03-06,36,28,32,-2.3,33,0,0.02,T,2
2006-03-07,44,20,32,-2.7,33,0,0.15,0.1,1
2006-03-08,53,39,46,10.9,19,0,0.38,0,0
2006-03-09,58,38,48,12.6,17,0,0.72,0,0
2006-03-10,54,38,46,10.2,19,0,T,0,0
2006-03-11,67,43,55,18.8,10,0,0.06,0,0
2006-03-12,56,40,48,11.5,17,0,0.14,0,0
2006-03-13,63,30,46.5,9.6,18,0,0.47,T,0
2006-03-14,42,27,34.5,-2.7,30,0,T,T,0
2006-03-15,43,25,34,-3.6,31,0,0,0,0
2006-03-16,38,32,35,-2.9,30,0,0.06,1.5,0
2006-03-17,39,25,32,-6.3,33,0,0,0,0
2006-03-18,41,25,33,-5.7,32,0,0,0,0
2006-03-19,47,26,36.5,-2.5,28,0,0,0,0
2006-03-20,37,25,31,-8.4,34,0,0,0,0
2006-03-21,33,26,29.5,-10.2,35,0,0,0,0
2006-03-22,49,25,37,-3.1,28,0,0,0,0
2006-03-23,42,31,36.5,-3.9,28,0,0.05,0.5,0
2006-03-24,40,31,35.5,-5.3,29,0,0.07,1,1
2006-03-25,45,28,36.5,-4.6,28,0,T,T,0
2006-03-26,48,27,37.5,-4,27,0,0,0,0
2006-03-27,50,25,37.5,-4.3,27,0,0.12,0,0
2006-03-28,45,37,41,-1.2,24,0,0.07,0,0
2006-03-29,51,34,42.5,0,22,0,0,0,0
2006-03-30,70,35,52.5,9.6,12,0,T,0,0
2006-03-31,68,45,56.5,13.3,8,0,0.09,0,0
2006-04-01,48,40,44,0.4,21,0,0,0,0
2006-04-02,60,39,49.5,5.6,15,0,0.68,0,0
2006-04-03,54,39,46.5,2.2,18,0,0.45,0,0
2006-04-04,56,36,46,1.3,19,0,0,0,0
2006-04-05,58,33,45.5,0.5,19,0,T,0,0
2006-04-06,58,39,48.5,3.1,16,0,T,0,0
2006-04-07,55,33,44,-1.8,21,0,0.02,T,0
2006-04-08,43,26,34.5,-11.6,30,0,0,0,0
2006-04-09,56,27,41.5,-5,23,0,0,0,0
2006-04-10,71,34,52.5,5.6,12,0,0,0,0
2006-04-11,75,48,61.5,14.3,3,0,0.01,0,0
2006-04-12,76,58,67,19.4,0,2,0.02,0,0
2006-04-13,80,52,66,18,0,1,0.05,0,0
2006-04-14,81,63,72,23.6,0,7,0.01,0,0
2006-04-15,67,49,58,9.3,7,0,T,0,0
2006-04-16,62,47,54.5,5.4,10,0,0.88,0,0
2006-04-17,56,42,49,-0.5,16,0,0.02,0,0
2006-04-18,66,45,55.5,5.6,9,0,0,0,0
2006-04-19,74,52,63,12.8,2,0,T,0,0
2006-04-20,75,53,64,13.4,1,0,0.09,0,0
2006-04-21,71,44,57.5,6.5,7,0,0,0,0
2006-04-22,68,47,57.5,6.2,7,0,0.04,0,0
2006-04-23,72,41,56.5,4.8,8,0,0,0,0
2006-04-24,73,39,56,4,9,0,0,0,0
2006-04-25,46,32,39,-13.4,26,0,0.08,T,0
2006-04-26,64,27,45.5,-7.3,19,0,0,0,0
2006-04-27,71,38,54.5,1.4,10,0,0,0,0
2006-04-28,68,37,52.5,-1,12,0,0,0,0
2006-04-29,61,51,56,2.2,9,0,0.31,0,0
2006-04-30,59,52,55.5,1.4,9,0,0.94,0,0
2006-05-01,59,54,56.5,2,8,0,0.27,0,0
2006-05-02,72,52,62,7.2,3,0,0.1,0,0
2006-05-03,73,50,61.5,6.4,3,0,T,0,0
2006-05-04,68,54,61,5.5,4,0,0,0,0
2006-05-05,58,47,52.5,-3.3,12,0,0,0,0
2006-05-06,58,40,49,-7.1,16,0,0,0,0
2006-05-07,71,37,54,-2.4,11,0,0,0,0
2006-05-08,73,47,60,3.3,5,0,0,0,0
2006-05-09,71,54,62.5,5.5,2,0,T,0,0
2006-05-10,74,54,64,6.7,1,0,0.11,0,0
2006-05-11,59,38,48.5,-9.2,16,0,0.7,0,0
2006-05-12,47,36,41.5,-16.5,23,0,0.14,0,0
2006-05-13,50,42,46,-12.3,19,0,0.07,0,0
2006-05-14,56,42,49,-9.6,16,0,0.11,0,0
2006-05-15,62,49,55.5,-3.4,9,0,0.16,0,0
2006-05-16,65,48,56.5,-2.7,8,0,0.01,0,0
2006-05-17,73,45,59,-0.4,6,0,0.16,0,0
2006-05-18,63,45,54,-5.7,11,0,0.03,0,0
2006-05-19,64,43,53.5,-6.5,11,0,0,0,0
2006-05-20,74,38,56,-4.3,9,0,T,0,0
2006-05-21,61,40,50.5,-10.1,14,0,T,0,0
2006-05-22,62,36,49,-12,16,0,0,0,0
2006-05-23,75,38,56.5,-4.8,8,0,0,0,0
2006-05-24,80,49,64.5,2.9,0,0,0.38,0,0
2006-05-25,75,64,69.5,7.6,0,5,0.03,0,0
2006-05-26,83,60,71.5,9.3,0,7,0,0,0
2006-05-27,87,59,73,10.5,0,8,0,0,0
2006-05-28,92,74,83,20.2,0,18,0,0,0
2006-05-29,91,68,79.5,16.3,0,15,0.14,0,0
2006-05-30,89,67,78,14.5,0,13,1.24,0,0
2006-05-31,76,65,70.5,6.7,0,6,0,0,0
2006-06-01,79,60,69.5,5.4,0,5,0,0,0
2006-06-02,80,56,68,3.5,0,3,T,0,0
2006-06-03,74,54,64,-0.8,1,0,0,0,0
2006-06-04,77,52,64.5,-0.7,0,0,0,0,0
2006-06-05,81,48,64.5,-1,0,0,0,0,0
2006-06-06,82,53,67.5,1.7,0,3,T,0,0
2006-06-07,83,60,71.5,5.3,0,7,0,0,0
2006-06-08,85,60,72.5,6,0,8,0,0,0
2006-06-09,68,54,61,-5.9,4,0,0.08,0,0
2006-06-10,63,50,56.5,-10.7,8,0,1.58,0,0
2006-06-11,64,52,58,-9.6,7,0,T,0,0
2006-06-12,69,50,59.5,-8.4,5,0,0,0,0
2006-06-13,76,49,62.5,-5.8,2,0,0,0,0
2006-06-14,79,52,65.5,-3.1,0,1,0.04,0,0
2006-06-15,86,62,74,5.1,0,9,T,0,0
2006-06-16,90,72,81,11.7,0,16,0,0,0
2006-06-17,92,72,82,12.4,0,17,T,0,0
2006-06-18,77,67,72,2.1,0,7,0.03,0,0
2006-06-19,87,63,75,4.8,0,10,0,0,0
2006-06-20,79,63,71,0.5,0,6,T,0,0
2006-06-21,87,69,78,7.2,0,13,0.08,0,0
2006-06-22,83,64,73.5,2.4,0,9,0.13,0,0
2006-06-23,73,54,63.5,-7.9,1,0,0,0,0
2006-06-24,82,51,66.5,-5.1,0,2,0,0,0
2006-06-25,73,61,67,-4.9,0,2,0.86,0,0
2006-06-26,71,61,66,-6.1,0,1,0.8,0,0
2006-06-27,81,60,70.5,-1.9,0,6,0,0,0
2006-06-28,77,56,66.5,-6.1,0,2,0.45,T,0
2006-06-29,80,56,68,-4.8,0,3,0,0,0
2006-06-30,85,53,69,-4,0,4,0,0,0
2006-07-01,90,65,77.5,4.3,0,13,0,0,0
2006-07-02,84,69,76.5,3.2,0,12,0.01,0,0
2006-07-03,83,67,75,1.5,0,10,0.55,0,0
2006-07-04,78,62,70,-3.6,0,5,0,0,0
2006-07-05,77,60,68.5,-5.2,0,4,0,0,0
2006-07-06,78,55,66.5,-7.3,0,2,0,0,0
2006-07-07,82,54,68,-5.9,0,3,0,0,0
2006-07-08,84,62,73,-1,0,8,0.01,0,0
2006-07-09,88,71,79.5,5.4,0,15,T,0,0
2006-07-10,73,65,69,-5.2,0,4,0,0,0
2006-07-11,77,67,72,-2.2,0,7,0.28,0,0
2006-07-12,81,68,74.5,0.2,0,10,0,0,0
2006-07-13,87,66,76.5,2.2,0,12,0,0,0
2006-07-14,89,72,80.5,6.2,0,16,0.11,0,0
2006-07-15,97,74,85.5,11.2,0,21,0,0,0
2006-07-16,94,74,84,9.7,0,19,0,0,0
2006-07-17,95,72,83.5,9.2,0,19,0.45,0,0
2006-07-18,83,66,74.5,0.2,0,10,0,0,0
2006-07-19,88,65,76.5,2.2,0,12,0.01,0,0
2006-07-20,80,70,75,0.8,0,10,2.05,0,0
2006-07-21,77,64,70.5,-3.7,0,6,0.04,0,0
2006-07-22,83,62,72.5,-1.7,0,8,0.02,0,0
2006-07-23,82,60,71,-3.1,0,6,0,0,0
2006-07-24,88,66,77,2.9,0,12,0.01,0,0
2006-07-25,90,73,81.5,7.5,0,17,0,0,0
2006-07-26,86,72,79,5,0,14,0.06,0,0
2006-07-27,88,69,78.5,4.6,0,14,T,0,0
2006-07-28,93,68,80.5,6.6,0,16,0,0,0
2006-07-29,94,74,84,10.2,0,19,0,0,0
2006-07-30,90,77,83.5,9.7,0,19,0.1,0,0
2006-07-31,99,76,87.5,13.8,0,23,0,0,0
2006-08-01,99,80,89.5,15.8,0,25,0,0,0
2006-08-02,97,77,87,13.4,0,22,0.26,0,0
2006-08-03,83,67,75,1.5,0,10,0.45,0,0
2006-08-04,89,65,77,3.5,0,12,0,0,0
2006-08-05,86,63,74.5,1.1,0,10,0,0,0
2006-08-06,84,69,76.5,3.1,0,12,0.01,0,0
2006-08-07,86,71,78.5,5.2,0,14,0,0,0
2006-08-08,78,69,73.5,0.3,0,9,0,0,0
2006-08-09,86,68,77,3.8,0,12,0,0,0
2006-08-10,79,74,76.5,3.4,0,12,T,0,0
2006-08-11,77,68,72.5,-0.5,0,8,0,0,0
2006-08-12,80,59,69.5,-3.5,0,5,0,0,0
2006-08-13,84,58,71,-1.9,0,6,T,0,0
2006-08-14,85,64,74.5,1.7,0,10,T,0,0
2006-08-15,86,61,73.5,0.8,0,9,0,0,0
2006-08-16,85,59,72,-0.7,0,7,0,0,0
2006-08-17,86,59,72.5,-0.1,0,8,T,0,0
2006-08-18,84,72,78,5.5,0,13,0.85,0,0
2006-08-19,81,66,73.5,1.2,0,9,0.01,0,0
2006-08-20,78,59,68.5,-3.7,0,4,0,0,0
2006-08-21,84,55,69.5,-2.6,0,5,0,0,0
2006-08-22,87,64,75.5,3.5,0,11,0,0,0
2006-08-23,89,61,75,3.2,0,10,0,0,0
2006-08-24,84,67,75.5,3.8,0,11,0.62,0,0
2006-08-25,84,66,75,3.5,0,10,0,0,0
2006-08-26,79,69,74,2.7,0,9,T,0,0
2006-08-27,79,71,75,3.9,0,10,T,0,0
2006-08-28,73,64,68.5,-2.4,0,4,0.6,0,0
2006-08-29,71,63,67,-3.7,0,2,0.15,0,0
2006-08-30,76,64,70,-0.5,0,5,T,0,0
2006-08-31,75,62,68.5,-1.7,0,4,0,0,0
2006-09-01,75,65,70,0,0,5,0,0,0
2006-09-02,77,57,67,-2.7,0,2,0,0,0
2006-09-03,78,53,65.5,-3.9,0,1,0.2,0,0
2006-09-04,71,60,65.5,-3.6,0,1,0.38,0,0
2006-09-05,78,59,68.5,-0.3,0,4,0,0,0
2006-09-06,82,57,69.5,1.1,0,5,0,0,0
2006-09-07,82,57,69.5,1.4,0,5,0,0,0
2006-09-08,83,60,71.5,3.7,0,7,0,0,0
2006-09-09,70,63,66.5,-0.9,0,2,0,0,0
2006-09-10,64,60,62,-5,3,0,0.37,0,0
2006-09-11,67,59,63,-3.6,2,0,1.6,0,0
2006-09-12,72,63,67.5,1.3,0,3,0.18,0,0
2006-09-13,65,60,62.5,-3.3,2,0,0.2,0,0
2006-09-14,73,57,65,-0.4,0,0,0,0,0
2006-09-15,78,53,65.5,0.5,0,1,0,0,0
2006-09-16,79,58,68.5,3.9,0,4,0,0,0
2006-09-17,82,59,70.5,6.4,0,6,0.3,0,0
2006-09-18,71,51,61,-2.7,4,0,T,0,0
2006-09-19,55,47,51,-12.2,14,0,0.02,0,0
2006-09-20,62,42,52,-10.8,13,0,0,0,0
2006-09-21,68,40,54,-8.3,11,0,T,0,0
2006-09-22,71,57,64,2.1,1,0,1.73,0,0
2006-09-23,69,56,62.5,1.1,2,0,0.68,0,0
2006-09-24,66,49,57.5,-3.5,7,0,T,0,0
2006-09-25,72,47,59.5,-1.1,5,0,0,0,0
2006-09-26,71,47,59,-1.1,6,0,0,0,0
2006-09-27,67,50,58.5,-1.2,6,0,T,0,0
2006-09-28,59,40,49.5,-9.7,15,0,0,0,0
2006-09-29,59,37,48,-10.8,17,0,0.01,0,0
2006-09-30,68,48,58,-0.4,7,0,0.18,T,0
2006-10-01,74,44,59,1,6,0,0.01,0,0
2006-10-02,77,61,69,11.4,0,4,1.39,0,0
2006-10-03,82,55,68.5,11.3,0,4,0,0,0
2006-10-04,76,55,65.5,8.7,0,1,0.01,0,0
2006-10-05,60,46,53,-3.4,12,0,0,0,0
2006-10-06,58,42,50,-6,15,0,0,0,0
2006-10-07,67,40,53.5,-2.1,11,0,0,0,0
2006-10-08,72,43,57.5,2.3,7,0,0,0,0
2006-10-09,66,47,56.5,1.6,8,0,0,0,0
2006-10-10,58,52,55,0.5,10,0,0.07,0,0
2006-10-11,54,35,44.5,-9.7,20,0,0.45,0,0
2006-10-12,39,30,34.5,-19.3,30,0,0.03,0.3,0
2006-10-13,50,32,41,-12.5,24,0,0,0,0
2006-10-14,50,32,41,-12.1,24,0,0,0,0
2006-10-15,52,31,41.5,-11.3,23,0,0.01,0,0
2006-10-16,56,48,52,-0.5,13,0,0.5,0,0
2006-10-17,58,50,54,1.9,11,0,0.38,0,0
2006-10-18,63,42,52.5,0.7,12,0,0.3,0,0
2006-10-19,44,39,41.5,-10,23,0,0,0,0
2006-10-20,53,32,42.5,-8.7,22,0,T,0,0
2006-10-21,58,47,52.5,1.7,12,0,0.28,0,0
2006-10-22,49,34,41.5,-9,23,0,0.08,0,0
2006-10-23,41,33,37,-13.2,28,0,0.01,T,0
2006-10-24,47,30,38.5,-11.3,26,0,0,0,0
2006-10-25,51,27,39,-10.5,26,0,0,0,0
2006-10-26,46,43,44.5,-4.7,20,0,0.52,0,0
2006-10-27,45,38,41.5,-7.3,23,0,T,0,0
2006-10-28,52,37,44.5,-4,20,0,0,0,0
2006-10-29,54,33,43.5,-4.6,21,0,0,0,0
2006-10-30,70,38,54,6.3,11,0,T,0,0
2006-10-31,62,35,48.5,1.1,16,0,0,0,0
2006-11-01,42,27,34.5,-12.5,30,0,0,0,0
2006-11-02,34,24,29,-17.6,36,0,0,0,0
2006-11-03,40,21,30.5,-15.7,34,0,0,0,0
2006-11-04,47,29,38,-7.8,27,0,T,0,0
2006-11-05,55,32,43.5,-1.9,21,0,0,0,0
2006-11-06,56,44,50,5.1,15,0,0.02,0,0
2006-11-07,54,46,50,5.5,15,0,T,0,0
2006-11-08,64,46,55,11,10,0,0,0,0
2006-11-09,68,47,57.5,13.9,7,0,0,0,0
2006-11-10,48,37,42.5,-0.6,22,0,1.34,T,0
2006-11-11,41,34,37.5,-5.1,27,0,0.04,0,0
2006-11-12,46,34,40,-2.2,25,0,0,0,0
2006-11-13,42,34,38,-3.7,27,0,T,0,0
2006-11-14,44,36,40,-1.2,25,0,0.02,0,0
2006-11-15,47,43,45,4.3,20,0,T,0,0
2006-11-16,43,37,40,-0.2,25,0,0,0,0
2006-11-17,40,34,37,-2.7,28,0,0,0,0
2006-11-18,44,30,37,-2.2,28,0,0,0,0
2006-11-19,44,29,36.5,-2.2,28,0,0.01,0,0
2006-11-20,44,29,36.5,-1.6,28,0,0,0,0
2006-11-21,49,29,39,1.4,26,0,0,0,0
2006-11-22,54,30,42,4.9,23,0,0,0,0
2006-11-23,58,30,44,7.4,21,0,0,0,0
2006-11-24,60,31,45.5,9.4,19,0,0,0,0
2006-11-25,58,36,47,11.4,18,0,0,0,0
2006-11-26,62,45,53.5,18.4,11,0,0,0,0
2006-11-27,62,52,57,22.4,8,0,T,0,0
2006-11-28,61,54,57.5,23.4,7,0,0.03,0,0
2006-11-29,60,38,49,15.4,16,0,1.73,0,0
2006-11-30,39,26,32.5,-0.7,32,0,0.46,0.4,0
2006-12-01,33,18,25.5,-7.2,39,0,1.23,5.8,5
2006-12-02,30,12,21,-11.3,44,0,0,0,5
2006-12-03,15,8,11.5,-20.3,53,0,T,T,5
2006-12-04,26,6,16,-15.4,49,0,0,0,4
2006-12-05,34,7,20.5,-10.5,44,0,T,T,4
2006-12-06,35,17,26,-4.6,39,0,T,T,3
2006-12-07,17,9,13,-17.2,52,0,0,0,3
2006-12-08,21,4,12.5,-17.3,52,0,0,0,3
2006-12-09,35,20,27.5,-1.9,37,0,0,0,3
2006-12-10,41,32,36.5,7.4,28,0,0,0,3
2006-12-11,45,37,41,12.3,24,0,0.05,0,0
2006-12-12,50,38,44,15.6,21,0,0.1,0,0
2006-12-13,45,33,39,10.9,26,0,T,0,0
2006-12-14,50,35,42.5,14.7,22,0,0.01,0,0
2006-12-15,44,30,37,9.5,28,0,0,0,0
2006-12-16,55,32,43.5,16.2,21,0,T,0,0
2006-12-17,54,41,47.5,20.5,17,0,T,T,0
2006-12-18,41,29,35,8.3,30,0,0,0,0
2006-12-19,43,24,33.5,7,31,0,0,0,0
2006-12-20,40,24,32,5.7,33,0,0.21,0,0
2006-12-21,50,38,44,17.9,21,0,0.47,0,0
2006-12-22,54,40,47,21.1,18,0,0.9,0,0
2006-12-23,40,33,36.5,10.8,28,0,0,0,0
2006-12-24,44,29,36.5,11,28,0,0,0,0
2006-12-25,37,30,33.5,8.1,31,0,T,T,0
2006-12-26,34,28,31,5.8,34,0,T,T,0
2006-12-27,38,28,33,8,32,0,0,0,0
2006-12-28,48,36,42,17.1,23,0,0,0,0
2006-12-29,50,40,45,20.2,20,0,0,0,0
2006-12-30,50,40,45,20.4,20,0,0,0,0
2006-12-31,56,43,49.5,25,15,0,0.21,0,0
2007-01-01,43,29,36,11.6,29,0,0,0,0
2007-01-02,43,26,34.5,10.2,30,0,0,0,0
2007-01-03,48,33,40.5,16.3,24,0,0,0,0
2007-01-04,52,39,45.5,21.4,19,0,0.66,0,0
2007-01-05,50,42,46,22,19,0,0.03,0,0
2007-01-06,42,29,35.5,11.6,29,0,0.02,0,0
2007-01-07,41,27,34,10.1,31,0,0.05,T,0
2007-01-08,39,26,32.5,8.7,32,0,T,T,0
2007-01-09,33,22,27.5,3.8,37,0,0,0,0
2007-01-10,35,18,26.5,2.8,38,0,0,0,0
2007-01-11,45,35,40,16.4,25,0,0.02,0,0
2007-01-12,48,33,40.5,16.9,24,0,0.19,T,0
2007-01-13,33,29,31,7.5,34,0,T,T,T
2007-01-14,33,30,31.5,8,33,0,0.43,T,0
2007-01-15,33,21,27,3.5,38,0,0.21,1.6,1
2007-01-16,23,11,17,-6.5,48,0,T,T,1
2007-01-17,22,9,15.5,-7.9,49,0,T,T,1
2007-01-18,30,22,26,2.6,39,0,T,0.1,1
2007-01-19,27,18,22.5,-0.9,42,0,T,T,1
2007-01-20,27,10,18.5,-4.9,46,0,0,0,1
2007-01-21,29,26,27.5,4,37,0,0.08,0.8,1
2007-01-22,31,25,28,4.5,37,0,T,T,2
2007-01-23,26,22,24,0.5,41,0,0,0,1
2007-01-24,28,22,25,1.4,40,0,T,T,1
2007-01-25,24,15,19.5,-4.1,45,0,T,T,1
2007-01-26,43,20,31.5,7.8,33,0,0,0,1
2007-01-27,34,15,24.5,0.7,40,0,T,0.1,T
2007-01-28,24,7,15.5,-8.4,49,0,0.02,0.4,1
2007-01-29,25,9,17,-7,48,0,0.01,0.5,1
2007-01-30,18,7,12.5,-11.6,52,0,T,T,1
2007-01-31,20,3,11.5,-12.7,53,0,T,T,1
2007-02-01,24,11,17.5,-6.8,47,0,T,T,0
2007-02-02,12,6,9,-15.5,56,0,T,T,0
2007-02-03,11,-6,2.5,-22.2,62,0,T,T,0
2007-02-04,2,-6,-2,-26.8,67,0,0,0,0
2007-02-05,5,-10,-2.5,-27.5,67,0,0,0,0
2007-02-06,10,-5,2.5,-22.7,62,0,0.11,2.1,0
2007-02-07,11,-2,4.5,-20.9,60,0,0,0,2
2007-02-08,11,-4,3.5,-22.2,61,0,0,0,1
2007-02-09,17,2,9.5,-16.4,55,0,0,0,1
2007-02-10,13,-1,6,-20.2,59,0,0,0,1
2007-02-11,27,5,16,-10.4,49,0,T,T,1
2007-02-12,31,25,28,1.3,37,0,0.09,1.4,2
2007-02-13,27,15,21,-6,44,0,0.39,8.8,2
2007-02-14,21,7,14,-13.3,51,0,0.03,1.4,12
2007-02-15,14,2,8,-19.6,57,0,0,0,10
2007-02-16,19,-4,7.5,-20.4,57,0,T,T,9
2007-02-17,26,16,21,-7.2,44,0,0.08,1.9,10
2007-02-18,22,11,16.5,-12,48,0,0,0,9
2007-02-19,42,13,27.5,-1.3,37,0,0,0,8
2007-02-20,45,30,37.5,8.3,27,0,0,0,4
2007-02-21,48,23,35.5,6,29,0,0,0,1
2007-02-22,40,27,33.5,3.6,31,0,0,0,0
2007-02-23,33,23,28,-2.2,37,0,T,T,0
2007-02-24,32,26,29,-1.6,36,0,0.43,2,0
2007-02-25,38,31,34.5,3.5,30,0,0.44,2.3,2
2007-02-26,34,30,32,0.7,33,0,0.03,0.4,2
2007-02-27,33,29,31,-0.7,34,0,0,0,3
2007-02-28,35,28,31.5,-0.6,33,0,0.01,T,2
2007-03-01,45,32,38.5,6.1,26,0,1.09,T,0
2007-03-02,32,25,28.5,-4.3,36,0,0.06,0.7,0
2007-03-03,27,20,23.5,-9.7,41,0,0.02,0.3,1
2007-03-04,31,14,22.5,-11.1,42,0,0,0,1
2007-03-05,33,19,26,-7.9,39,0,0,0,0
2007-03-06,24,16,20,-14.3,45,0,0.05,0.7,0
2007-03-07,28,21,24.5,-10.2,40,0,0.03,0.5,1
2007-03-08,40,13,26.5,-8.6,38,0,0,0,1
2007-03-09,56,28,42,6.6,23,0,0.28,0,0
2007-03-10,51,30,40.5,4.7,24,0,0,0,0
2007-03-11,54,28,41,4.8,24,0,0,0,0
2007-03-12,63,36,49.5,13,15,0,T,0,0
2007-03-13,73,48,60.5,23.6,4,0,0,0,0
2007-03-14,61,35,48,10.8,17,0,0.16,0.1,0
2007-03-15,38,28,33,-4.6,32,0,T,T,0
2007-03-16,39,25,32,-5.9,33,0,0,0,0
2007-03-17,39,24,31.5,-6.8,33,0,0,0,0
2007-03-18,47,21,34,-4.7,31,0,0,0,0
2007-03-19,61,36,48.5,9.5,16,0,0.06,0,0
2007-03-20,43,30,36.5,-2.9,28,0,0,0,0
2007-03-21,67,37,52,12.3,13,0,1.07,0,0
2007-03-22,64,44,54,13.9,11,0,0.09,0,0
2007-03-23,52,44,48,7.6,17,0,0.04,0,0
2007-03-24,64,52,58,17.2,7,0,T,0,0
2007-03-25,79,48,63.5,22.4,1,0,0,0,0
2007-03-26,79,63,71,29.5,0,6,0,0,0
2007-03-27,73,45,59,17.2,6,0,0,0,0
2007-03-28,50,44,47,4.8,18,0,0.2,0,0
2007-03-29,60,46,53,10.5,12,0,0,0,0
2007-03-30,55,46,50.5,7.6,14,0,T,0,0
2007-03-31,63,45,54,10.8,11,0,0.51,0,0
2007-04-01,61,46,53.5,9.9,11,0,0.09,0,0
2007-04-02,61,41,51,7.1,14,0,0,0,0
2007-04-03,70,35,52.5,8.2,12,0,0.15,T,0
2007-04-04,35,28,31.5,-13.2,33,0,T,T,0
2007-04-05,40,27,33.5,-11.5,31,0,0,0,0
2007-04-06,36,23,29.5,-15.9,35,0,0,0,0
2007-04-07,32,22,27,-18.8,38,0,0,0,0
2007-04-08,40,28,34,-12.1,31,0,T,T,0
2007-04-09,43,29,36,-10.5,29,0,T,T,0
2007-04-10,52,26,39,-7.9,26,0,0,0,0
2007-04-11,43,33,38,-9.2,27,0,1.15,3,1
2007-04-12,38,33,35.5,-12.1,29,0,0.09,T,1
2007-04-13,51,32,41.5,-6.5,23,0,0,0,0
2007-04-14,49,35,42,-6.4,23,0,0,0,0
2007-04-15,58,29,43.5,-5.2,21,0,0,0,0
2007-04-16,62,32,47,-2.1,18,0,0,0,0
2007-04-17,70,36,53,3.5,12,0,T,0,0
2007-04-18,50,39,44.5,-5.4,20,0,T,0,0
2007-04-19,58,41,49.5,-0.7,15,0,T,0,0
2007-04-20,68,38,53,2.4,12,0,0,0,0
2007-04-21,77,43,60,9,5,0,0,0,0
2007-04-22,83,52,67.5,16.2,0,3,T,0,0
2007-04-23,70,51,60.5,8.8,4,0,0,0,0
2007-04-24,68,44,56,4,9,0,0.3,0,0
2007-04-25,49,45,47,-5.4,18,0,1.06,0,0
2007-04-26,56,45,50.5,-2.3,14,0,0.49,0,0
2007-04-27,53,43,48,-5.1,17,0,T,0,0
2007-04-28,73,39,56,2.5,9,0,0,0,0
2007-04-29,82,45,63.5,9.7,1,0,0.15,0,0
2007-04-30,67,51,59,4.9,6,0,0.01,0,0
2007-05-01,83,50,66.5,12,0,2,0,0,0
2007-05-02,59,42,50.5,-4.3,14,0,0,0,0
2007-05-03,66,46,56,0.9,9,0,0,0,0
2007-05-04,66,49,57.5,2,7,0,T,0,0
2007-05-05,66,53,59.5,3.7,5,0,T,0,0
2007-05-06,68,49,58.5,2.4,6,0,0,0,0
2007-05-07,83,47,65,8.6,0,0,T,0,0
2007-05-08,82,54,68,11.3,0,3,0,0,0
2007-05-09,77,61,69,12,0,4,0.13,0,0
2007-05-10,84,56,70,12.7,0,5,0,0,0
2007-05-11,70,51,60.5,2.8,4,0,0,0,0
2007-05-12,64,46,55,-3,10,0,0,0,0
2007-05-13,69,43,56,-2.3,9,0,0,0,0
2007-05-14,90,56,73,14.4,0,8,0,0,0
2007-05-15,80,57,68.5,9.6,0,4,0.38,0,0
2007-05-16,66,44,55,-4.2,10,0,0.14,0,0
2007-05-17,62,43,52.5,-6.9,12,0,0,0,0
2007-05-18,71,42,56.5,-3.2,8,0,0,0,0
2007-05-19,80,56,68,8,0,3,0,0,0
2007-05-20,69,43,56,-4.3,9,0,0.07,0,0
2007-05-21,80,44,62,1.4,3,0,0,0,0
2007-05-22,87,55,71,10,0,6,0,0,0
2007-05-23,89,60,74.5,13.2,0,10,0,0,0
2007-05-24,88,63,75.5,13.9,0,11,0.02,0,0
2007-05-25,70,56,63,1.1,2,0,T,0,0
2007-05-26,65,49,57,-5.2,8,0,1.01,0,0
2007-05-27,75,57,66,3.5,0,1,0.04,0,0
2007-05-28,79,50,64.5,1.7,0,0,T,0,0
2007-05-29,88,60,74,10.8,0,9,0,0,0
2007-05-30,87,66,76.5,13,0,12,0,0,0
2007-05-31,78,65,71.5,7.7,0,7,0.01,0,0
2007-06-01,85,62,73.5,9.4,0,9,0.19,0,0
